date,temperature_2m_c,humidity_2m_pct,precipitation_mm,wind_speed_10m_ms,solar_irradiance_kwh_m2,demand_mwh,generation_mwh,peak_demand_mw,coal_share,gas_share,hydro_share,nuclear_share,solar_share,wind_share,owid_co2,owid_coal_co2,owid_oil_co2,owid_gas_co2,population,owid_co2_per_capita
2012-06-25,29.55,56.55,0.15,4.33,6.421,159867.9,161704.7,9010.1,0.6937,0.06,0.06,0.05,0.0589,0.0774,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-06-26,32.26,63.06,0.0,4.65,5.876,163002.8,162053.5,9248.5,0.6933,0.06,0.06,0.05,0.0569,0.0798,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-06-27,32.09,50.94,0.0,4.62,6.242,162723.7,164159.3,9124.0,0.6921,0.06,0.06,0.05,0.0583,0.0796,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-06-28,34.03,66.06,0.02,5.14,6.418,166825.4,167845.6,9351.1,0.6875,0.06,0.06,0.05,0.059,0.0835,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-06-29,30.79,50.34,0.0,4.9,6.803,158228.8,160152.7,9183.2,0.6878,0.06,0.06,0.05,0.0605,0.0817,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-06-30,31.44,55.22,0.0,4.88,6.272,159175.2,158441.1,8882.6,0.6899,0.06,0.06,0.05,0.0585,0.0816,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-07-01,31.44,53.35,0.0,4.68,5.942,167295.0,165394.2,8972.0,0.6926,0.06,0.06,0.05,0.0573,0.0801,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-07-02,33.13,48.92,0.0,5.36,6.301,161184.9,160252.4,9322.6,0.6861,0.06,0.06,0.05,0.0587,0.0852,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-07-03,30.92,60.13,0.03,4.42,6.171,167444.7,165748.4,9558.0,0.6936,0.06,0.06,0.05,0.0582,0.0782,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-07-04,31.37,70.51,1.75,4.45,6.558,175773.3,174868.1,9205.5,0.6918,0.06,0.06,0.05,0.0597,0.0785,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-07-05,31.76,75.79,0.0,3.51,6.242,162778.9,162316.2,9373.8,0.7,0.06,0.06,0.05,0.0586,0.0714,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-07-06,31.17,60.49,0.04,5.31,5.406,169955.0,168491.1,9248.0,0.6897,0.06,0.06,0.05,0.0554,0.0849,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-07-07,30.31,66.73,0.0,4.65,7.642,161195.4,161288.5,9132.8,0.686,0.06,0.06,0.05,0.064,0.08,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-07-08,31.1,61.55,0.42,6.48,6.393,159177.1,157380.0,8948.1,0.677,0.06,0.06,0.05,0.0592,0.0937,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-07-09,32.2,63.28,0.0,4.49,6.369,158691.9,158655.0,8967.1,0.692,0.06,0.06,0.05,0.0592,0.0788,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-07-10,29.43,58.37,0.51,4.81,5.792,159073.6,158365.4,8855.0,0.6918,0.06,0.06,0.05,0.057,0.0813,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-07-11,30.89,61.73,0.0,5.11,5.812,156488.2,156376.7,9204.3,0.6894,0.06,0.06,0.05,0.0571,0.0835,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-07-12,29.76,63.92,0.0,4.14,6.285,170132.2,170886.5,9531.5,0.6948,0.06,0.06,0.05,0.0589,0.0762,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-07-13,32.18,57.36,0.09,5.03,6.428,158302.8,157719.9,9011.7,0.6875,0.06,0.06,0.05,0.0595,0.083,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-07-14,28.6,60.51,0.0,4.86,6.548,144396.5,143345.4,8561.5,0.6883,0.06,0.06,0.05,0.06,0.0817,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-07-15,29.8,60.77,1.06,4.68,6.377,158888.4,157927.9,8683.4,0.6903,0.06,0.06,0.05,0.0594,0.0803,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-07-16,30.97,66.22,0.32,5.58,5.871,147842.7,149429.3,8827.3,0.6854,0.06,0.06,0.05,0.0575,0.0871,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-07-17,32.46,55.02,0.0,4.35,5.401,164736.1,166921.0,8766.6,0.6964,0.06,0.06,0.05,0.0557,0.0779,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-07-18,30.29,61.26,0.18,5.08,6.234,153190.7,152478.6,8484.1,0.6877,0.06,0.06,0.05,0.0589,0.0834,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-07-19,29.6,73.2,0.0,5.8,6.073,151449.8,151291.5,8853.2,0.6828,0.06,0.06,0.05,0.0583,0.0889,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-07-20,32.72,68.86,0.0,4.52,5.808,165338.2,162602.8,8984.7,0.6934,0.06,0.06,0.05,0.0573,0.0793,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-07-21,28.34,70.13,0.97,4.79,6.53,143589.9,143400.4,8252.4,0.6886,0.06,0.06,0.05,0.0602,0.0813,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-07-22,27.31,62.35,0.0,6.39,5.679,144455.7,142431.1,8291.7,0.6797,0.06,0.06,0.05,0.0569,0.0934,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-07-23,30.68,64.29,0.62,5.28,6.436,143789.4,143159.1,8510.5,0.6851,0.06,0.06,0.05,0.0599,0.085,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-07-24,29.4,68.54,0.0,4.71,5.716,144610.6,146240.9,8337.2,0.6922,0.06,0.06,0.05,0.0571,0.0807,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-07-25,28.67,72.06,0.16,5.51,6.246,147053.6,144918.5,8450.5,0.684,0.06,0.06,0.05,0.0592,0.0868,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-07-26,30.86,51.16,0.0,4.7,6.515,157405.8,156064.7,8671.2,0.689,0.06,0.06,0.05,0.0603,0.0807,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-07-27,30.2,55.15,0.0,4.12,6.059,151397.7,150115.2,8264.0,0.6951,0.06,0.06,0.05,0.0585,0.0763,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-07-28,29.1,71.07,0.48,5.9,6.757,143519.3,141195.9,8361.4,0.679,0.06,0.06,0.05,0.0613,0.0898,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-07-29,28.11,61.73,0.0,4.43,6.825,145701.3,147031.1,8144.4,0.6898,0.06,0.06,0.05,0.0616,0.0787,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-07-30,30.85,59.54,0.73,6.57,6.224,140233.0,140691.9,8309.3,0.6758,0.06,0.06,0.05,0.0593,0.0949,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-07-31,30.5,56.22,0.79,4.82,6.319,155825.0,158721.5,8709.4,0.6887,0.06,0.06,0.05,0.0597,0.0817,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-08-01,29.46,60.6,0.38,6.41,6.488,156818.0,155335.6,8342.4,0.676,0.06,0.06,0.05,0.0603,0.0937,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-08-02,31.93,55.7,0.21,4.32,6.294,141448.7,139012.8,8366.9,0.6924,0.06,0.06,0.05,0.0596,0.0779,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-08-03,28.08,76.84,0.0,5.77,6.244,154049.4,155576.5,8918.5,0.6817,0.06,0.06,0.05,0.0595,0.0889,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-08-04,27.42,64.35,0.0,5.46,5.894,142780.1,142336.3,7884.4,0.6853,0.06,0.06,0.05,0.0581,0.0866,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-08-05,28.44,64.32,0.61,5.68,5.473,157540.4,156884.0,8672.4,0.6852,0.06,0.06,0.05,0.0565,0.0882,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-08-06,29.22,68.38,0.19,5.76,5.564,143282.3,145471.7,8278.3,0.6842,0.06,0.06,0.05,0.0569,0.0889,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-08-07,29.53,70.82,0.0,4.9,6.87,147465.5,147789.6,7985.2,0.6856,0.06,0.06,0.05,0.062,0.0824,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-08-08,28.84,70.91,0.0,4.42,6.135,141452.9,142802.6,8144.2,0.692,0.06,0.06,0.05,0.0592,0.0788,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-08-09,29.55,71.87,0.32,5.18,5.922,154378.7,153494.7,8316.4,0.687,0.06,0.06,0.05,0.0584,0.0846,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-08-10,27.4,61.84,1.11,5.36,6.435,156002.9,154949.7,8674.1,0.6837,0.06,0.06,0.05,0.0604,0.0859,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-08-11,30.84,64.03,1.25,4.95,5.716,151001.7,150525.5,8219.9,0.6895,0.06,0.06,0.05,0.0576,0.0828,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-08-12,28.79,70.63,0.42,5.4,6.167,142489.4,143515.9,7943.4,0.6842,0.06,0.06,0.05,0.0594,0.0863,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-08-13,30.28,63.05,0.0,5.44,5.975,154977.7,155134.1,8574.0,0.6847,0.06,0.06,0.05,0.0587,0.0866,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-08-14,29.21,66.38,0.45,4.71,6.094,135813.0,136516.5,7503.1,0.6897,0.06,0.06,0.05,0.0592,0.0811,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-08-15,29.29,69.01,1.77,5.5,5.799,149619.5,145799.4,8171.7,0.6848,0.06,0.06,0.05,0.0581,0.0871,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-08-16,29.37,71.52,0.0,5.1,5.564,144739.8,142088.2,8157.0,0.6887,0.06,0.06,0.05,0.0572,0.0841,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-08-17,29.14,56.35,0.0,4.85,5.597,140811.8,137849.6,8126.2,0.6904,0.06,0.06,0.05,0.0573,0.0822,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-08-18,29.33,71.5,0.0,5.75,5.595,127309.4,126890.2,7183.7,0.6836,0.06,0.06,0.05,0.0574,0.089,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-08-19,30.15,66.02,1.09,4.81,5.852,128082.9,126356.8,7344.4,0.6896,0.06,0.06,0.05,0.0584,0.082,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-08-20,28.61,71.87,0.0,5.01,5.292,137319.5,139708.3,7859.8,0.6903,0.06,0.06,0.05,0.0562,0.0835,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-08-21,29.21,72.49,0.0,5.33,5.383,153024.7,153068.5,8247.4,0.6874,0.06,0.06,0.05,0.0566,0.0859,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-08-22,28.11,77.68,0.0,6.12,5.851,153070.9,153479.1,8476.2,0.6796,0.06,0.06,0.05,0.0585,0.0919,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-08-23,30.03,76.36,0.0,5.41,5.742,136889.8,135466.4,7589.5,0.6853,0.06,0.06,0.05,0.0581,0.0866,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-08-24,27.21,76.52,0.0,5.61,5.836,134155.1,132718.3,7341.0,0.6834,0.06,0.06,0.05,0.0585,0.0881,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-08-25,30.36,77.31,0.7,5.12,5.736,139699.5,141936.4,7736.8,0.6875,0.06,0.06,0.05,0.0581,0.0844,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-08-26,27.9,70.6,0.0,5.25,6.616,154748.7,157584.3,8294.8,0.6829,0.06,0.06,0.05,0.0616,0.0854,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-08-27,26.02,69.25,1.12,5.27,5.762,134566.9,135193.7,8031.7,0.6861,0.06,0.06,0.05,0.0583,0.0856,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-08-28,27.98,74.5,1.61,5.48,5.567,127597.6,125068.9,7383.6,0.6853,0.06,0.06,0.05,0.0575,0.0872,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-08-29,26.86,73.86,3.13,5.12,5.718,148783.3,148224.7,8539.1,0.6873,0.06,0.06,0.05,0.0582,0.0845,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-08-30,28.77,67.82,0.77,6.1,6.021,133136.3,133619.9,7785.9,0.6786,0.06,0.06,0.05,0.0594,0.092,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-08-31,26.76,72.31,0.0,5.07,5.629,129376.0,129145.7,7262.5,0.6879,0.06,0.06,0.05,0.0579,0.0842,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-09-01,26.96,69.88,0.0,4.27,5.868,140128.8,137227.9,7856.2,0.693,0.06,0.06,0.05,0.0589,0.0781,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-09-02,25.01,65.17,0.0,6.94,5.749,128994.6,131444.8,6895.1,0.6732,0.06,0.06,0.05,0.0584,0.0984,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-09-03,26.81,78.25,1.55,5.1,5.49,131206.6,130176.0,7211.6,0.6882,0.06,0.06,0.05,0.0574,0.0844,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-09-04,24.18,71.04,0.0,6.08,5.613,133488.2,131764.7,7620.8,0.6802,0.06,0.06,0.05,0.0579,0.0919,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-09-05,25.2,83.21,1.33,6.13,6.115,132050.3,132075.6,7337.2,0.6778,0.06,0.06,0.05,0.06,0.0923,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-09-06,28.18,61.37,2.21,5.85,5.622,123621.2,125147.0,7322.2,0.6818,0.06,0.06,0.05,0.058,0.0902,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-09-07,28.15,67.98,4.0,5.16,5.173,129921.5,130653.0,7287.4,0.6888,0.06,0.06,0.05,0.0563,0.0849,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-09-08,27.61,71.72,4.52,5.45,5.388,130619.6,128966.4,7337.1,0.6857,0.06,0.06,0.05,0.0572,0.0871,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-09-09,25.73,78.55,5.82,4.5,4.741,106857.0,105328.3,6167.1,0.6954,0.06,0.06,0.05,0.0546,0.08,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-09-10,26.86,74.33,0.0,6.46,5.511,128288.4,125541.0,7262.9,0.6774,0.06,0.06,0.05,0.0577,0.0949,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-09-11,26.85,74.0,4.95,4.74,5.903,122661.0,122364.6,7038.3,0.6888,0.06,0.06,0.05,0.0593,0.0819,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-09-12,25.28,65.57,0.0,5.1,4.956,118606.1,118104.2,6850.9,0.6899,0.06,0.06,0.05,0.0556,0.0846,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-09-13,28.68,65.6,1.73,5.3,5.459,123247.7,123942.7,6815.4,0.6863,0.06,0.06,0.05,0.0576,0.0861,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-09-14,27.79,74.67,0.0,5.17,5.732,112454.9,111740.3,6159.8,0.6861,0.06,0.06,0.05,0.0587,0.0852,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-09-15,26.3,64.75,0.0,4.83,5.75,116350.5,117541.5,6462.2,0.6886,0.06,0.06,0.05,0.0588,0.0826,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-09-16,26.56,69.94,6.61,6.05,5.798,124906.9,125787.1,7117.3,0.679,0.06,0.06,0.05,0.059,0.0919,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-09-17,26.73,76.34,0.0,5.78,4.677,125617.7,124764.9,7202.0,0.6856,0.06,0.06,0.05,0.0546,0.0899,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-09-18,23.74,67.63,3.62,5.39,5.489,119974.8,120504.1,6830.5,0.6852,0.06,0.06,0.05,0.0578,0.0869,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-09-19,26.01,83.35,4.45,4.95,4.766,112887.4,114444.1,6394.3,0.6914,0.06,0.06,0.05,0.055,0.0836,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-09-20,25.38,81.26,7.18,5.82,4.925,123086.1,121965.2,7097.8,0.6841,0.06,0.06,0.05,0.0557,0.0902,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-09-21,24.9,64.68,0.0,4.89,5.542,131982.9,131767.3,7225.7,0.6887,0.06,0.06,0.05,0.0582,0.0832,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-09-22,25.77,68.7,0.0,6.1,5.291,120668.7,120448.1,6831.8,0.6804,0.06,0.06,0.05,0.0572,0.0924,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-09-23,28.41,60.77,2.89,5.21,5.472,111265.9,110923.6,6138.1,0.6864,0.06,0.06,0.05,0.0579,0.0857,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-09-24,26.84,69.98,2.99,5.87,4.873,109532.6,110465.7,6409.9,0.6837,0.06,0.06,0.05,0.0556,0.0907,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-09-25,25.2,79.46,0.0,5.05,5.695,125659.9,126829.9,7209.6,0.6866,0.06,0.06,0.05,0.0589,0.0845,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-09-26,26.63,72.56,0.0,5.15,5.402,113253.6,113770.8,6232.1,0.687,0.06,0.06,0.05,0.0577,0.0852,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-09-27,27.64,77.99,0.0,5.83,5.453,122844.4,123346.7,6757.4,0.6816,0.06,0.06,0.05,0.058,0.0905,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-09-28,26.97,66.28,5.59,6.4,4.745,102780.0,102253.5,5981.6,0.68,0.06,0.06,0.05,0.0552,0.0948,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-09-29,25.78,80.38,0.0,6.0,5.515,110442.2,110862.5,6168.1,0.6799,0.06,0.06,0.05,0.0583,0.0918,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-09-30,24.8,72.44,0.0,5.58,4.975,115204.9,113782.0,6429.5,0.6853,0.06,0.06,0.05,0.0561,0.0886,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-10-01,26.49,76.02,3.58,5.39,4.854,112640.5,115488.6,6466.1,0.6872,0.06,0.06,0.05,0.0557,0.0872,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-10-02,26.04,75.56,0.0,4.72,5.268,118684.6,120346.5,6618.8,0.6906,0.06,0.06,0.05,0.0574,0.082,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-10-03,26.63,68.66,3.81,5.18,5.235,102204.5,103233.3,6011.5,0.6871,0.06,0.06,0.05,0.0573,0.0856,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-10-04,26.24,69.54,0.0,4.44,4.716,105902.3,106387.7,6116.2,0.6948,0.06,0.06,0.05,0.0552,0.08,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-10-05,26.72,82.44,0.0,5.2,5.714,117610.9,118150.9,6516.7,0.685,0.06,0.06,0.05,0.0593,0.0858,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-10-06,24.61,79.19,0.0,5.22,5.611,111782.2,109948.9,6289.0,0.6852,0.06,0.06,0.05,0.0589,0.086,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-10-07,26.96,83.26,0.0,3.76,5.17,108632.9,107319.9,6103.3,0.6981,0.06,0.06,0.05,0.0571,0.0748,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-10-08,25.45,79.07,0.0,4.95,5.091,116402.3,115140.5,6585.3,0.6893,0.06,0.06,0.05,0.0568,0.0839,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-10-09,27.84,78.14,0.0,5.15,5.038,102672.1,102783.3,5698.4,0.6879,0.06,0.06,0.05,0.0566,0.0855,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-10-10,24.19,67.08,0.0,4.84,4.362,109404.9,109151.6,6064.3,0.693,0.06,0.06,0.05,0.0539,0.0831,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-10-11,27.29,75.97,5.34,5.08,4.926,123222.3,124283.7,6792.9,0.6888,0.06,0.06,0.05,0.0562,0.085,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-10-12,25.24,77.58,0.0,4.05,4.904,117411.3,116336.4,6588.6,0.6968,0.06,0.06,0.05,0.0562,0.077,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-10-13,24.09,89.61,3.27,4.37,4.651,106816.9,107966.9,6078.3,0.6953,0.06,0.06,0.05,0.0552,0.0795,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-10-14,24.26,82.17,6.1,5.43,4.727,101324.9,100544.3,5792.4,0.6868,0.06,0.06,0.05,0.0555,0.0877,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-10-15,24.42,87.41,0.0,4.79,3.984,110937.7,110529.5,6430.2,0.6946,0.06,0.06,0.05,0.0525,0.0828,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-10-16,25.34,81.92,0.0,4.97,4.417,109013.4,110044.0,6205.7,0.6914,0.06,0.06,0.05,0.0543,0.0842,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-10-17,25.42,74.2,0.0,4.42,5.107,96763.7,97300.4,5539.2,0.6928,0.06,0.06,0.05,0.0571,0.08,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-10-18,23.95,79.31,0.0,4.74,5.373,117562.5,116150.0,6344.9,0.6893,0.06,0.06,0.05,0.0583,0.0825,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-10-19,24.62,80.16,0.0,3.33,4.421,98492.9,99590.1,5707.3,0.7028,0.0602,0.0602,0.0502,0.0546,0.0719,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-10-20,27.39,73.24,0.0,5.19,4.799,108653.2,108804.2,5951.0,0.688,0.06,0.06,0.05,0.056,0.086,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-10-21,26.81,76.7,3.42,5.75,5.103,90710.3,88812.4,5144.8,0.6825,0.06,0.06,0.05,0.0572,0.0903,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-10-22,25.09,77.9,5.21,4.0,4.521,113982.8,113079.3,6454.0,0.6982,0.06,0.06,0.05,0.0549,0.0769,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-10-23,24.53,88.89,0.0,4.06,4.923,104381.6,104006.2,5814.3,0.6961,0.06,0.06,0.05,0.0566,0.0773,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-10-24,24.6,66.89,0.0,4.86,4.659,94245.2,93190.3,5518.2,0.691,0.06,0.06,0.05,0.0555,0.0835,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-10-25,25.2,86.73,5.57,5.46,5.072,97944.5,99308.5,5636.8,0.6846,0.06,0.06,0.05,0.0572,0.0881,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-10-26,23.03,73.99,0.0,4.55,4.192,98403.6,98084.0,5733.1,0.6952,0.06,0.06,0.05,0.0537,0.0812,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-10-27,23.99,71.49,6.83,3.79,4.239,97609.0,98107.0,5553.1,0.7005,0.06,0.06,0.05,0.0539,0.0754,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-10-28,22.12,86.91,8.83,4.38,4.708,103443.4,103708.9,5971.2,0.6943,0.06,0.06,0.05,0.0558,0.0799,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-10-29,24.77,84.33,5.52,3.86,4.63,106881.4,107689.1,5811.2,0.6985,0.06,0.06,0.05,0.0555,0.0759,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-10-30,25.06,87.57,0.0,4.06,4.562,89148.0,90684.0,5100.0,0.6973,0.06,0.06,0.05,0.0553,0.0774,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-10-31,23.56,84.95,3.85,4.25,4.769,88866.6,89511.5,5347.5,0.6949,0.06,0.06,0.05,0.0562,0.0789,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-11-01,26.2,92.6,4.36,3.85,4.228,116979.2,119076.2,6646.7,0.7001,0.06,0.06,0.05,0.054,0.0759,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-11-02,22.53,83.69,4.13,3.92,4.06,104628.5,105415.6,5765.4,0.7002,0.06,0.06,0.05,0.0533,0.0764,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-11-03,22.19,79.49,0.0,4.4,4.351,106602.0,106795.5,5749.1,0.6953,0.06,0.06,0.05,0.0545,0.0802,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-11-04,24.35,82.57,0.0,4.46,4.377,93873.2,94221.9,5318.6,0.6947,0.06,0.06,0.05,0.0547,0.0806,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-11-05,25.4,88.06,14.66,3.45,4.4,93593.1,91182.8,5344.5,0.7016,0.0601,0.0601,0.0501,0.0549,0.073,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-11-06,26.2,76.0,3.73,4.52,4.931,97703.8,97307.9,5503.5,0.6919,0.06,0.06,0.05,0.057,0.0811,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-11-07,23.38,76.84,0.0,4.03,4.744,102214.4,102118.8,5691.5,0.6964,0.06,0.06,0.05,0.0563,0.0773,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-11-08,25.36,78.98,0.0,4.66,4.648,94435.2,94896.1,5484.6,0.6919,0.06,0.06,0.05,0.0559,0.0822,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-11-09,23.88,68.27,0.0,4.67,4.527,110400.4,110427.5,6257.6,0.6922,0.06,0.06,0.05,0.0554,0.0823,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-11-10,23.69,81.8,10.92,3.85,4.286,91158.6,91508.5,5139.7,0.6995,0.06,0.06,0.05,0.0545,0.076,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-11-11,25.04,69.72,4.17,4.52,4.127,90688.1,89533.5,5100.0,0.695,0.06,0.06,0.05,0.0538,0.0812,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
2012-11-12,24.72,81.41,0.0,3.62,3.996,103646.5,102059.3,5858.8,0.7017,0.0601,0.0601,0.0501,0.0535,0.0745,1905.7,1229.2,470.7,97.2,1270000000.0,1.501
