date,temperature_2m_c,humidity_2m_pct,precipitation_mm,wind_speed_10m_ms,solar_irradiance_kwh_m2,demand_mwh,generation_mwh,peak_demand_mw,coal_share,gas_share,hydro_share,nuclear_share,solar_share,wind_share,owid_co2,owid_coal_co2,owid_oil_co2,owid_gas_co2,population,owid_co2_per_capita
2014-04-11,29.32,56.73,0.05,3.33,5.726,156692.1,155331.4,9232.1,0.6744,0.06,0.06,0.05,0.0756,0.0799,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-04-12,27.19,63.5,0.0,2.23,5.755,163662.2,161359.3,8909.8,0.6837,0.06,0.06,0.05,0.0758,0.0705,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-04-13,31.55,57.12,0.13,1.85,5.908,158732.4,159089.3,8813.4,0.6861,0.06,0.06,0.05,0.0766,0.0672,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-04-14,31.4,55.97,0.34,2.83,5.54,172088.6,170127.7,9454.0,0.6796,0.06,0.06,0.05,0.0748,0.0757,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-04-15,30.13,57.39,0.0,2.98,5.289,164384.1,163607.7,9052.5,0.6795,0.06,0.06,0.05,0.0735,0.077,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-04-16,30.63,58.81,0.0,3.0,5.438,157501.9,157440.5,8908.8,0.6785,0.06,0.06,0.05,0.0743,0.0772,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-04-17,31.26,60.63,0.02,2.46,6.162,172636.5,171872.7,9728.3,0.6794,0.06,0.06,0.05,0.0781,0.0725,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-04-18,28.61,62.19,0.0,2.79,5.576,177116.8,174723.7,9706.9,0.6795,0.06,0.06,0.05,0.0751,0.0754,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-04-19,30.0,38.51,0.0,2.27,5.672,165429.4,168094.6,8919.7,0.6834,0.06,0.06,0.05,0.0756,0.071,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-04-20,31.76,55.66,0.92,3.69,5.733,156446.6,156572.4,9119.0,0.6709,0.06,0.06,0.05,0.0759,0.0831,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-04-21,29.15,58.02,0.0,3.39,5.642,184281.7,187267.2,9714.6,0.6739,0.06,0.06,0.05,0.0755,0.0806,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-04-22,31.2,69.27,0.0,3.38,5.633,162261.7,160530.7,9473.2,0.674,0.06,0.06,0.05,0.0755,0.0805,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-04-23,29.1,53.63,0.0,3.23,5.587,169356.9,168661.4,9656.4,0.6755,0.06,0.06,0.05,0.0753,0.0792,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-04-24,31.51,60.97,0.0,3.08,6.398,171917.2,172006.7,9660.7,0.6725,0.06,0.06,0.05,0.0795,0.078,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-04-25,30.9,68.84,0.0,2.05,6.161,168053.1,170569.7,9420.2,0.6826,0.06,0.06,0.05,0.0783,0.0691,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-04-26,28.88,51.87,0.0,3.2,6.375,176685.3,179535.3,9447.1,0.6716,0.06,0.06,0.05,0.0794,0.079,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-04-27,32.54,61.99,0.0,2.91,6.461,163831.4,163062.9,8979.2,0.6736,0.06,0.06,0.05,0.0799,0.0765,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-04-28,30.11,54.7,0.0,3.62,5.146,174517.0,173182.7,9718.0,0.6742,0.06,0.06,0.05,0.0731,0.0827,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-04-29,30.04,56.38,0.52,3.37,6.104,174959.9,174889.3,9583.2,0.6713,0.06,0.06,0.05,0.0781,0.0805,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-04-30,31.39,54.48,0.33,3.24,5.793,170436.0,172422.3,9507.8,0.674,0.06,0.06,0.05,0.0765,0.0794,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-05-01,32.66,54.8,0.05,1.92,6.404,161003.4,161165.8,9234.1,0.6821,0.06,0.06,0.05,0.0797,0.0681,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-05-02,29.88,75.43,0.0,2.91,5.768,174660.5,175155.3,9707.1,0.6769,0.06,0.06,0.05,0.0765,0.0766,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-05-03,31.32,64.06,0.0,2.65,5.673,167674.7,169613.3,9423.9,0.6796,0.06,0.06,0.05,0.076,0.0744,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-05-04,31.82,65.51,0.17,3.16,5.553,158822.8,160402.8,9151.2,0.6758,0.06,0.06,0.05,0.0754,0.0788,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-05-05,32.2,61.76,0.78,2.78,5.963,168744.3,170488.2,9187.8,0.6768,0.06,0.06,0.05,0.0776,0.0756,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-05-06,31.56,49.08,0.0,2.89,6.403,162939.0,164034.0,9188.0,0.6736,0.06,0.06,0.05,0.0799,0.0765,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-05-07,30.88,61.0,0.0,3.36,6.185,166404.3,168737.4,9662.2,0.6706,0.06,0.06,0.05,0.0788,0.0806,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-05-08,30.31,64.99,0.0,2.85,5.688,170592.3,168604.8,9862.0,0.6776,0.06,0.06,0.05,0.0762,0.0762,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-05-09,31.52,53.35,0.48,3.21,6.875,187115.0,191417.2,10385.6,0.6683,0.06,0.06,0.05,0.0824,0.0793,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-05-10,30.04,64.19,0.0,2.25,6.361,173575.6,175503.0,9503.8,0.6792,0.06,0.06,0.05,0.0798,0.0711,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-05-11,27.66,62.55,0.11,2.69,6.418,161838.7,161660.2,8995.4,0.675,0.06,0.06,0.05,0.0801,0.0748,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-05-12,32.05,69.37,0.05,3.61,6.608,175364.0,177397.8,9746.0,0.6661,0.06,0.06,0.05,0.0811,0.0828,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-05-13,32.68,55.68,0.01,2.5,5.596,177864.9,177335.9,10239.2,0.6808,0.06,0.06,0.05,0.0759,0.0733,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-05-14,28.45,51.54,0.05,4.01,5.862,171141.2,172039.4,9612.2,0.6664,0.06,0.06,0.05,0.0773,0.0863,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-05-15,30.23,55.9,0.0,3.88,6.48,179841.6,180996.2,10217.4,0.6643,0.06,0.06,0.05,0.0806,0.0852,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-05-16,32.37,66.63,0.09,3.16,5.919,175186.3,176784.2,9916.3,0.6734,0.06,0.06,0.05,0.0777,0.079,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-05-17,34.25,46.99,0.09,5.14,6.118,176831.8,176107.4,9986.9,0.6551,0.06,0.06,0.05,0.0787,0.0961,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-05-18,31.62,45.5,0.63,4.12,6.197,178273.6,179937.5,10220.2,0.6635,0.06,0.06,0.05,0.0792,0.0873,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-05-19,30.66,58.4,0.22,2.83,5.787,168139.4,167480.5,9278.8,0.6767,0.06,0.06,0.05,0.0771,0.0762,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-05-20,31.39,55.17,0.39,3.87,6.118,176015.4,177390.0,10188.7,0.666,0.06,0.06,0.05,0.0788,0.0852,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-05-21,33.42,57.83,0.0,3.49,6.574,170134.3,170188.9,9928.1,0.6668,0.06,0.06,0.05,0.0812,0.0819,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-05-22,30.81,63.43,0.0,3.01,6.518,166758.8,163800.6,9593.2,0.6712,0.06,0.06,0.05,0.081,0.0778,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-05-23,30.62,54.41,0.2,2.87,6.662,179640.8,178407.1,9879.0,0.6717,0.06,0.06,0.05,0.0818,0.0766,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-05-24,31.04,46.46,0.0,4.13,6.634,182911.6,184554.4,10205.5,0.6608,0.06,0.06,0.05,0.0816,0.0875,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-05-25,30.44,69.94,0.0,3.2,6.431,170607.1,170174.3,10092.7,0.6699,0.06,0.06,0.05,0.0806,0.0795,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-05-26,31.84,51.67,0.0,3.53,6.412,167219.4,169332.3,9265.9,0.6671,0.06,0.06,0.05,0.0805,0.0823,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-05-27,33.8,51.28,0.84,3.06,6.394,173601.1,171581.6,9787.7,0.6712,0.06,0.06,0.05,0.0805,0.0783,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-05-28,32.11,64.24,0.0,3.2,6.093,179872.4,181214.5,10243.5,0.6716,0.06,0.06,0.05,0.0789,0.0795,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-05-29,31.37,55.3,0.13,3.6,5.959,175156.4,175160.7,9927.3,0.6688,0.06,0.06,0.05,0.0783,0.083,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-05-30,31.32,57.22,0.0,3.93,6.086,170002.0,169667.4,9930.1,0.6652,0.06,0.06,0.05,0.079,0.0859,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-05-31,29.67,60.5,0.0,2.17,6.219,163254.5,161412.5,9149.4,0.6796,0.06,0.06,0.05,0.0797,0.0707,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-06-01,32.85,64.1,0.0,3.77,6.11,161589.4,162009.6,9421.3,0.6664,0.06,0.06,0.05,0.0792,0.0845,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-06-02,31.6,55.6,0.0,3.33,6.491,166925.8,165325.1,9488.7,0.6681,0.06,0.06,0.05,0.0812,0.0808,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-06-03,31.46,66.73,1.15,4.65,6.422,165201.7,164233.6,9390.4,0.657,0.06,0.06,0.05,0.0809,0.0922,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-06-04,35.84,44.81,0.19,5.6,6.465,179798.0,179635.0,9917.4,0.6485,0.06,0.06,0.05,0.0811,0.1004,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-06-05,32.08,62.2,0.05,3.65,6.485,171140.9,170600.5,9626.0,0.6652,0.06,0.06,0.05,0.0812,0.0835,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-06-06,30.7,52.62,0.0,2.86,6.785,175165.8,177053.7,9678.3,0.6705,0.06,0.06,0.05,0.0829,0.0767,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-06-07,31.12,65.91,0.0,3.99,6.368,161172.6,157078.6,9378.1,0.6628,0.06,0.06,0.05,0.0807,0.0865,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-06-08,33.16,58.56,0.0,3.82,6.728,177274.7,177047.1,10010.8,0.6623,0.06,0.06,0.05,0.0826,0.0851,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-06-09,31.8,53.7,0.0,5.16,6.56,173263.2,172721.3,9618.0,0.6516,0.06,0.06,0.05,0.0818,0.0966,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-06-10,29.77,61.74,0.0,5.0,6.778,190587.7,190666.8,10382.7,0.6517,0.06,0.06,0.05,0.0829,0.0953,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-06-11,32.83,63.16,0.41,4.55,6.951,167767.4,166938.2,9746.4,0.6547,0.06,0.06,0.05,0.0839,0.0914,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-06-12,30.75,61.69,0.0,3.7,6.591,174337.5,176209.7,10044.6,0.6639,0.06,0.06,0.05,0.082,0.0841,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-06-13,34.04,51.71,0.0,4.49,6.428,183512.3,183131.1,10193.7,0.6579,0.06,0.06,0.05,0.0812,0.0909,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-06-14,32.99,55.03,0.35,4.27,6.428,172706.1,173022.1,9318.6,0.6598,0.06,0.06,0.05,0.0812,0.089,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-06-15,30.99,57.96,0.0,4.28,6.231,169992.5,171594.3,9498.3,0.6606,0.06,0.06,0.05,0.0802,0.0892,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-06-16,33.22,57.79,0.08,3.23,6.221,167664.2,167835.3,9732.5,0.6698,0.06,0.06,0.05,0.0802,0.08,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-06-17,31.62,62.59,0.41,4.82,6.714,172038.4,169940.9,9981.0,0.6533,0.06,0.06,0.05,0.0828,0.0939,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-06-18,32.62,46.06,0.0,4.28,6.062,174779.8,174121.6,9805.5,0.6614,0.06,0.06,0.05,0.0794,0.0892,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-06-19,32.13,60.22,0.0,4.18,6.965,171969.9,171842.5,9590.3,0.6574,0.06,0.06,0.05,0.0842,0.0883,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-06-20,30.37,56.54,0.49,3.91,6.347,174159.5,171378.9,9865.3,0.663,0.06,0.06,0.05,0.081,0.086,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-06-21,30.61,53.32,0.0,3.82,7.402,166492.3,165390.4,9656.2,0.6582,0.06,0.06,0.05,0.0866,0.0852,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-06-22,32.76,53.97,0.0,4.51,6.157,185486.6,185452.8,10142.2,0.6587,0.06,0.06,0.05,0.08,0.0912,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-06-23,30.96,57.22,0.06,3.29,6.486,172602.6,176162.0,9811.1,0.6675,0.06,0.06,0.05,0.0818,0.0807,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-06-24,30.85,36.98,0.0,4.84,6.275,176135.7,176877.4,9778.3,0.6551,0.06,0.06,0.05,0.0807,0.0942,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-06-25,30.1,54.46,0.0,3.76,6.119,167434.6,167782.4,9902.2,0.6653,0.06,0.06,0.05,0.0799,0.0848,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-06-26,31.87,53.5,0.72,3.18,6.767,172963.9,175974.6,9432.7,0.6668,0.06,0.06,0.05,0.0834,0.0798,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-06-27,33.97,62.04,0.04,5.53,6.006,162053.6,163087.2,9296.7,0.6503,0.06,0.06,0.05,0.0794,0.1003,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-06-28,29.87,54.1,0.0,3.95,6.154,171941.2,173280.4,9341.9,0.6633,0.06,0.06,0.05,0.0802,0.0865,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-06-29,31.25,57.74,0.0,4.06,6.593,176609.4,175979.1,9782.2,0.66,0.06,0.06,0.05,0.0826,0.0874,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-06-30,33.03,68.38,0.0,5.19,6.645,172314.6,170220.2,10092.1,0.6498,0.06,0.06,0.05,0.0829,0.0974,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-07-01,31.05,65.2,0.0,5.65,5.894,161682.8,162186.7,9043.7,0.6497,0.06,0.06,0.05,0.0789,0.1013,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-07-02,31.71,64.75,0.59,3.64,6.581,183059.4,186486.7,9865.7,0.6635,0.06,0.06,0.05,0.0826,0.0839,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-07-03,29.7,56.45,0.12,4.01,6.419,155620.3,158052.7,8906.3,0.6611,0.06,0.06,0.05,0.0818,0.0871,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-07-04,31.6,62.82,0.01,4.08,6.048,181101.6,182383.5,9759.7,0.6625,0.06,0.06,0.05,0.0798,0.0877,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-07-05,30.77,58.27,0.0,5.19,6.089,169588.3,168508.6,9450.4,0.6525,0.06,0.06,0.05,0.0801,0.0974,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-07-06,32.25,58.61,0.0,5.63,5.648,160652.6,158241.8,8729.5,0.6509,0.06,0.06,0.05,0.0778,0.1013,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-07-07,32.47,62.37,0.0,4.02,6.956,176185.9,174825.3,9877.8,0.658,0.06,0.06,0.05,0.0847,0.0873,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-07-08,34.25,56.45,0.0,5.54,6.705,181921.7,182408.7,10277.8,0.646,0.06,0.06,0.05,0.0834,0.1005,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-07-09,31.6,69.12,0.0,4.29,5.892,176806.1,176061.7,9484.4,0.6612,0.06,0.06,0.05,0.0792,0.0897,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-07-10,31.23,59.33,0.0,4.94,6.617,172541.6,174356.8,9529.4,0.6516,0.06,0.06,0.05,0.083,0.0953,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-07-11,31.01,64.13,0.0,4.0,6.13,175558.9,173032.2,9948.3,0.6624,0.06,0.06,0.05,0.0805,0.0871,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-07-12,30.26,69.29,0.05,4.71,6.645,157996.8,157872.4,8795.5,0.6534,0.06,0.06,0.05,0.0832,0.0933,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-07-13,31.11,66.88,0.18,4.73,6.144,153556.2,152455.7,8780.2,0.6558,0.06,0.06,0.05,0.0806,0.0936,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-07-14,30.24,52.38,0.15,4.63,6.183,162311.0,164001.1,9112.6,0.6565,0.06,0.06,0.05,0.0808,0.0927,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-07-15,30.79,63.64,0.0,5.07,6.201,171922.8,172941.6,9377.3,0.6525,0.06,0.06,0.05,0.081,0.0965,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-07-16,32.24,66.22,0.39,4.25,6.064,165356.4,164064.9,9351.5,0.6603,0.06,0.06,0.05,0.0803,0.0894,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-07-17,29.17,66.62,0.44,4.35,6.776,158354.6,159786.5,9132.2,0.6556,0.06,0.06,0.05,0.0841,0.0903,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-07-18,31.91,54.74,0.0,5.16,6.592,158946.5,156446.7,9189.8,0.6495,0.06,0.06,0.05,0.0832,0.0974,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-07-19,32.09,57.63,0.61,5.72,6.307,156861.0,154137.1,8814.7,0.6461,0.06,0.06,0.05,0.0817,0.1023,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-07-20,30.17,67.69,0.43,4.92,6.618,152943.9,151666.5,8803.9,0.6513,0.06,0.06,0.05,0.0834,0.0953,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-07-21,27.51,57.31,0.0,5.25,5.681,152890.7,149935.5,8955.5,0.6534,0.06,0.06,0.05,0.0784,0.0982,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-07-22,29.43,60.24,0.0,5.42,5.811,153471.5,153375.5,8930.7,0.6512,0.06,0.06,0.05,0.0791,0.0997,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-07-23,31.85,71.66,0.0,5.48,6.397,155635.7,155587.8,8493.5,0.6475,0.06,0.06,0.05,0.0823,0.1003,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-07-24,30.08,62.08,0.0,4.43,6.478,160141.4,159572.1,9051.8,0.6562,0.06,0.06,0.05,0.0827,0.0911,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-07-25,28.76,58.17,0.0,4.55,6.308,150336.2,151221.6,8451.7,0.656,0.06,0.06,0.05,0.0818,0.0922,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-07-26,29.34,57.43,0.25,4.62,5.54,156455.6,155402.0,9045.8,0.6594,0.06,0.06,0.05,0.0778,0.0928,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-07-27,31.04,64.86,1.09,6.2,5.816,150055.6,148183.4,8584.0,0.6441,0.06,0.06,0.05,0.0793,0.1067,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-07-28,30.6,55.04,0.0,5.36,6.323,156659.1,155488.5,8969.7,0.6486,0.06,0.06,0.05,0.082,0.0994,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-07-29,29.52,61.73,1.11,5.35,7.015,156104.8,154277.8,8855.9,0.645,0.06,0.06,0.05,0.0858,0.0993,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-07-30,29.29,65.39,0.72,5.31,6.58,150439.8,149594.7,8868.2,0.6476,0.06,0.06,0.05,0.0835,0.0989,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-07-31,29.2,71.36,0.0,4.31,6.693,170672.4,171775.0,9335.0,0.6557,0.06,0.06,0.05,0.0841,0.0902,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-08-01,28.45,67.75,0.0,6.28,6.248,149848.0,147291.0,8441.1,0.6408,0.06,0.06,0.05,0.0817,0.1074,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-08-02,31.69,59.64,0.26,5.41,6.233,143751.8,143335.4,8050.2,0.6484,0.06,0.06,0.05,0.0817,0.0999,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-08-03,29.11,71.18,1.61,5.57,5.742,156395.5,157971.4,8593.7,0.6496,0.06,0.06,0.05,0.0791,0.1013,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-08-04,31.05,62.5,0.0,4.09,6.424,156717.4,158475.3,8628.8,0.6589,0.06,0.06,0.05,0.0828,0.0883,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-08-05,31.38,57.07,0.0,5.63,6.052,155240.1,154258.9,8879.0,0.6474,0.06,0.06,0.05,0.0808,0.1018,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-08-06,30.64,63.64,0.0,4.96,6.306,161808.8,165470.9,8964.4,0.6518,0.06,0.06,0.05,0.0822,0.096,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-08-07,28.72,73.49,0.0,4.39,6.061,150320.1,148814.5,8330.2,0.6581,0.06,0.06,0.05,0.0809,0.091,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-08-08,29.74,66.04,0.0,4.62,6.134,158724.6,158441.3,8861.5,0.6556,0.06,0.06,0.05,0.0813,0.0931,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-08-09,29.12,65.31,0.37,4.44,5.991,146557.2,144915.3,8022.0,0.6579,0.06,0.06,0.05,0.0806,0.0915,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-08-10,27.91,75.25,0.0,4.44,6.086,151510.2,152242.1,8350.5,0.6573,0.06,0.06,0.05,0.0811,0.0915,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-08-11,29.45,57.04,0.0,5.26,6.343,147665.0,151875.3,8154.2,0.6488,0.06,0.06,0.05,0.0826,0.0987,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-08-12,27.43,58.11,0.0,5.0,5.535,157859.7,160849.2,8572.2,0.6553,0.06,0.06,0.05,0.0782,0.0964,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-08-13,30.44,56.32,0.0,5.44,5.441,150858.7,152211.0,8487.7,0.6519,0.06,0.06,0.05,0.0778,0.1003,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-08-14,28.22,68.45,1.38,6.25,6.097,144018.2,143215.3,8096.5,0.6412,0.06,0.06,0.05,0.0813,0.1075,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-08-15,29.02,67.41,0.0,5.17,6.437,144823.7,144652.9,7977.9,0.6488,0.06,0.06,0.05,0.0832,0.098,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-08-16,29.06,75.87,0.97,3.91,6.51,147922.6,149647.5,8369.3,0.6594,0.06,0.06,0.05,0.0836,0.087,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-08-17,28.29,68.27,0.0,5.12,5.473,142804.8,143946.5,7937.5,0.6544,0.06,0.06,0.05,0.0781,0.0976,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-08-18,29.32,64.59,0.0,5.99,5.744,151406.1,151607.4,8656.2,0.6452,0.06,0.06,0.05,0.0795,0.1052,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-08-19,27.88,67.23,0.77,5.22,5.352,135125.6,135385.0,8107.9,0.654,0.06,0.06,0.05,0.0775,0.0985,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-08-20,29.56,68.13,0.0,6.2,5.66,156682.6,158415.0,8681.9,0.6437,0.06,0.06,0.05,0.0792,0.1071,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-08-21,26.61,57.59,1.78,5.56,6.23,134500.8,136321.1,7904.1,0.6463,0.06,0.06,0.05,0.0823,0.1015,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-08-22,28.46,84.09,0.0,4.18,5.816,151031.1,148840.1,8667.8,0.6605,0.06,0.06,0.05,0.0801,0.0895,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-08-23,30.74,71.15,1.86,5.36,5.672,144030.0,144429.0,7934.0,0.6509,0.06,0.06,0.05,0.0793,0.0998,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-08-24,26.85,69.5,0.59,5.47,5.977,144782.1,145691.6,7972.9,0.6482,0.06,0.06,0.05,0.081,0.1008,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-08-25,27.21,72.13,0.66,5.94,5.491,141904.6,141220.4,7744.1,0.6466,0.06,0.06,0.05,0.0784,0.105,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-08-26,28.69,72.9,3.82,6.39,6.31,139034.7,140882.5,8280.5,0.6382,0.06,0.06,0.05,0.0828,0.1089,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-08-27,28.18,68.01,1.38,5.84,5.737,147806.3,147453.8,8256.4,0.6461,0.06,0.06,0.05,0.0798,0.1041,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-08-28,28.34,65.27,1.28,5.56,5.577,138648.8,140530.0,7861.6,0.6494,0.06,0.06,0.05,0.0789,0.1017,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-08-29,28.45,72.86,0.0,5.71,5.905,131810.9,131391.2,7228.7,0.6463,0.06,0.06,0.05,0.0807,0.103,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
