date,grid_emissions_tonnes,emissions_intensity_g_per_kwh,emissions_scenario_plus10pp_re,emissions_scenario_plus20pp_re
2013-03-04,89007.30954843,703.1143,77312.69028745877,65609.16940537053
2013-03-05,96589.04667515999,693.5301,83691.57387061411,70803.75900494182
2013-03-06,94542.9531361,702.3309999999999,82098.4948104204,69654.03648474079
2013-03-07,98548.28368349999,699.2264999999999,85511.75780467645,72475.23192585292
2013-03-08,97674.36997772999,699.0477,84750.82335974251,71827.27674175503
2013-03-09,92274.82367999999,705.1199999999999,80185.28020000001,68095.73672
2013-03-10,104330.95241469999,705.7543,90693.44722354639,77045.50789373748
2013-03-11,102922.25495057,696.9563,89275.74412518973,75618.9400449889
2013-03-12,101202.29887281,705.0110999999999,87939.08468622384,74675.87049963768
2013-03-13,98728.95601928001,706.6666000000001,85834.29987740335,72929.76985253644
2013-03-14,99796.52449535999,695.8335999999999,86532.73721675816,73268.94993815634
2013-03-15,104123.75824142002,702.1621000000001,90437.07095156601,76739.97024454616
2013-03-16,105090.90889568,701.2718,91257.50830539054,77413.59757319733
2013-03-17,92247.83001384999,693.0564999999999,79928.78551411023,67609.74101437043
2013-03-18,97911.05777639996,703.9559999999998,85070.75190315985,72230.44602991974
2013-03-19,103753.89219508001,705.2887000000001,90171.01486839642,76577.76111485061
2013-03-20,105063.66340484002,700.9492000000001,91212.60559278261,77361.54778072517
2013-03-21,108084.88282049999,699.4313999999999,93804.62425535085,79524.36569020171
2013-03-22,105328.17345978001,704.0178000000001,91501.24252422815,77674.31158867622
2013-03-23,99530.4998745,700.4997,86412.15576942467,73293.81166434931
2013-03-24,100095.58323996,690.5563000000001,86689.7669777313,73283.95071550261
2013-03-25,101146.6859575,696.9145,87731.3741241667,74316.06229083333
2013-03-26,108356.1324784,697.4048,93996.7294594353,79626.48974355306
2013-03-27,105223.13845472,698.7188,91313.47078688449,77393.27975286689
2013-03-28,111440.46768090001,695.9905000000001,96640.2862884285,81840.10489595705
2013-03-29,102798.98014837,695.5309,89127.36561188023,75455.75107539045
2013-03-30,101912.57879530001,701.2639000000001,88487.32629625924,75062.07379721847
2013-03-31,112722.13557473001,695.2573000000001,97736.71881035359,82751.30204597718
2013-04-01,108659.99934713001,696.4639000000001,94229.21739841343,79798.43544969686
2013-04-02,112770.5772804,689.884,97649.52982126956,82528.48236213913
2013-04-03,114163.02552399998,690.7299999999999,98864.48199991239,83565.93847582479
2013-04-04,106812.82775296,697.6256000000001,92666.66193725557,78509.81377054076
2013-04-05,109101.54708295001,692.2015000000001,94522.01551169538,79942.48394044075
2013-04-06,107304.45782011999,704.9852,93260.90920752865,79217.36059493729
2013-04-07,98208.95113248001,690.1368000000001,85033.93623412508,71868.74124889213
2013-04-08,108941.53362232997,698.4850999999998,94540.79123059702,80129.1535959775
2013-04-09,100492.25948636001,697.5587000000002,87184.7435276827,73867.17733803364
2013-04-10,114541.50251304002,694.1884000000001,99284.31509852727,84027.12768401451
2013-04-11,111648.71025567998,694.0875999999998,96784.81952490153,81920.92879412312
2013-04-12,119891.06194857,695.5759,103953.22055855482,88015.37916853967
2013-04-13,106932.8053755,686.4678,92514.35601183111,78106.59885947865
2013-04-14,113018.48936481998,696.1053999999998,98013.9876774684,83009.48599011681
2013-04-15,107974.53472371999,699.1837999999999,93697.70094526863,79431.66354065233
2013-04-16,124050.12553572003,687.4156000000002,107348.78836482386,90647.4511939277
2013-04-17,117347.90138090003,692.8678000000001,101683.82905960918,86019.7567383184
2013-04-18,119969.95848177998,685.7553999999999,103779.54479061427,87589.13109944854
2013-04-19,113961.64794354001,689.4486,98664.31399196759,83378.3750656871
2013-04-20,111773.95305577999,697.7485999999999,96988.55807075372,82191.98457257055
2013-04-21,117398.53835853,690.1059,101656.08149151936,85925.36330447656
2013-04-22,108973.62885255,697.0605,94519.89688895305,80077.06119861404
2013-04-23,113641.18030332001,692.0917000000001,98461.69564548653,83282.21098765306
2013-04-24,111719.941836,691.3705,96783.69140083516,81847.44096567032
2013-04-25,106647.44459848,697.7636,92542.25391451958,78426.39741951822
2013-04-26,118705.04006192999,696.8307,102949.52672779583,87205.88271073619
2013-04-27,108926.20371788,681.3901,94130.31001691466,79334.41631594933
2013-04-28,103187.34392477,687.8473,89320.03286188333,75452.72179899664
2013-04-29,112837.27444170999,692.9916999999999,97781.78902204406,82726.30360237815
2013-04-30,108161.02701916,681.7897,93480.85817605161,78800.68933294324
2013-05-01,120475.6889308,691.828,104378.90513432941,88282.12133785881
2013-05-02,118463.53722124,690.7801,102607.69515358133,86751.85308592272
2013-05-03,115419.4434624,682.528,99781.55834623562,84143.67323007125
2013-05-04,108810.79144592,690.7192,94249.26786131358,79687.74427670718
2013-05-05,117167.48413906002,689.8511000000001,101485.28298746013,85791.36391565432
2013-05-06,114812.1386538,698.2836,99620.04652705423,84439.43446616732
2013-05-07,124992.96872622,691.6882,108295.23465296009,91597.50057970016
2013-05-08,121758.40051938001,692.8598000000001,105527.30383572796,89284.03009431821
2013-05-09,127281.48783783999,687.6043999999999,110173.83592715922,93053.45459475247
2013-05-10,112543.15316877002,689.4417000000001,97446.14775750542,82360.39553623872
2013-05-11,110758.94070098997,676.5792999999999,95607.34994523818,80455.75918948637
2013-05-12,111247.16199449998,690.5793999999999,96361.86326415061,81476.5645338013
2013-05-13,120501.32408799998,679.4931999999999,104093.0000182949,87684.6759485898
2013-05-14,117584.53655219999,687.0222,101742.55540374175,85912.33153321096
2013-05-15,118509.63519032,683.2921,102462.87545380724,86416.11571729448
2013-05-16,120059.10131929001,680.9287,103751.14356796298,87443.18581663597
2013-05-17,117634.45675475,697.8925,102061.18435069596,86487.91194664189
2013-05-18,112710.31015120003,684.5698000000002,97485.86953311932,82261.42891503869
2013-05-19,112526.24288796002,685.9633000000001,97358.28803199374,82190.33317602747
2013-05-20,132792.96992591998,688.2607999999999,114975.57862142162,97144.90669186815
2013-05-21,107748.37722467001,681.3881000000001,93131.74013571277,78504.3271314416
2013-05-22,122521.24446562001,677.0218000000001,105769.13305561998,89017.02164561999
2013-05-23,117530.60185210001,696.6469000000001,101949.42995912829,86368.25806615653
2013-05-24,114269.83952790001,686.4249000000001,98866.94609819503,83475.4785098587
2013-05-25,117418.86829170001,687.7935000000001,101631.9740157931,85856.82045264407
2013-05-26,126315.86752295001,685.5905,109278.80430685436,92229.10824072141
2013-05-27,121906.09026751999,683.6428,105416.90900475756,88927.72774199513
2013-05-28,122588.16684299997,686.1341999999999,106055.34581474762,89534.78237742047
2013-05-29,113862.55608524998,678.3892999999998,98343.810075539,82813.67667148002
2013-05-30,114698.57114124001,673.6094,98948.13824865557,83186.23435185663
2013-05-31,111707.86838915001,671.5445000000001,96308.11831060007,80897.19632802086
2013-06-01,120224.28985643998,684.6707999999999,103977.62253642554,87742.97644327409
2013-06-02,115246.21186804,688.7254,99783.59928844172,84320.98670884344
2013-06-03,107384.71056904997,677.7390999999998,92724.99944995667,78065.28833086335
2013-06-04,123749.14664223003,673.0351000000002,106728.18200432479,89707.2173664196
2013-06-05,113190.36908168,677.9608,97736.96161992935,82283.55415817867
2013-06-06,113701.30158575998,673.8381999999999,98077.73078277028,82454.1599797806
2013-06-07,119851.44378468,682.3721999999999,103591.10038304114,87342.74092738614
2013-06-08,119665.48714803999,681.0555999999999,103418.1197103977,87170.75227275543
2013-06-09,111954.60915528,678.4914,96679.3710408355,81415.32726787237
2013-06-10,111131.06122240002,680.0896000000001,96016.46580678764,80901.87039117524
2013-06-11,119702.22916999998,677.7579999999998,103352.82656735096,87003.42396470199
2013-06-12,113422.27880995997,673.7073999999999,97839.91400555843,82257.54920115689
2013-06-13,117475.53100893,672.1441000000001,101299.90858176893,85124.28615460791
2013-06-14,124663.86904790002,677.8489000000002,107638.86580595169,90613.86256400339
2013-06-15,103663.50623120001,676.9729000000001,89493.15804897486,75322.80986674971
2013-06-16,106122.3852789,675.7042,91581.94751708538,77041.50975527074
2013-06-17,113145.14404839996,686.2779999999998,97905.0897078366,82665.03536727323
2013-06-18,109879.06907159998,676.8669999999998,94855.30372923156,79831.53838686315
2013-06-19,112775.7870195,675.5185,97329.49167064008,81883.19632178012
2013-06-20,119397.07823625996,674.8521999999998,103025.61491217438,86654.15158808877
2013-06-21,112351.18370705997,674.3468999999998,96929.70391165916,81519.45811122953
2013-06-22,111875.52634971999,673.7163999999999,96506.8270625385,81138.12777535706
2013-06-23,116214.10136636,677.4934,100346.89558720542,84479.68980805087
2013-06-24,108220.74899369999,670.7845,93282.74275376309,78344.73651382618
2013-06-25,106759.71685199,674.3257,92103.09873562932,77446.48061926861
2013-06-26,119296.01508019998,672.7314999999999,102887.70380109457,86479.39252198914
2013-06-27,116454.86266344,675.8482,100518.30867874024,84581.75469404052
2013-06-28,108042.2329758,669.439,93103.266593175,78164.30021054998
2013-06-29,112684.36592046001,672.8863,97185.76313892449,81687.16035738897
2013-06-30,118771.56438707998,678.6582,102568.06764561502,86376.4468729919
2013-07-01,116960.46436479001,672.1831000000001,100861.01724753348,84761.57013027697
2013-07-02,114207.68720900001,669.6238000000001,98420.54860386856,82633.40999873716
2013-07-03,104962.92105222003,667.7209000000003,90416.3285384584,75869.73602469683
2013-07-04,124539.95423717001,672.4507000000001,107391.90820217956,90243.86216718915
2013-07-05,112264.73698593996,671.0472999999997,96782.79988798672,81300.86279003347
2013-07-06,107929.24904775001,667.0885000000001,92949.69590175002,77970.14275575001
2013-07-07,110741.78004673001,667.2313,95370.83082475219,79999.88160277436
2013-07-08,105896.24667786,666.8458,91196.92533870769,76497.60399955536
2013-07-09,115654.05562500002,674.1220000000001,99779.76489919354,83905.4741733871
2013-07-10,113145.17506428003,678.0028000000002,97703.5425114153,82261.90995855056
2013-07-11,108283.82633632001,674.2858,93422.55419182389,78561.28204732775
2013-07-12,111252.17461176003,663.9178000000002,95726.02916167557,80199.88371159112
2013-07-13,102639.9425284,670.6985000000001,88480.17062142427,74310.13369369366
2013-07-14,104415.45275727999,660.4275999999999,89769.27919907242,75123.10564086487
2013-07-15,109934.9313722,670.1143,94752.39792097588,79569.86446975179
2013-07-16,105445.21595975001,671.6705000000001,90924.10781957956,76392.45410325556
2013-07-17,104250.64073047003,672.0961000000002,89890.23587526317,75529.83102005627
2013-07-18,96919.43814540001,670.3660000000001,83537.07293747549,70154.70772955094
2013-07-19,108042.9899966,672.8213,93193.72779970625,78333.66022327491
2013-07-20,106233.96008928,678.4224,91730.59868485037,77237.85961419625
2013-07-21,110417.04226009,667.6279000000001,95102.94252327098,79788.84278645195
2013-07-22,108952.85571235999,665.4531999999999,93787.95855667179,78623.06140098361
2013-07-23,102765.75169840002,657.2440000000001,88278.08803042313,73790.42436244624
2013-07-24,105065.9480239,671.1142,90575.67121852707,76085.3944131541
2013-07-25,98434.68112640004,670.4629000000002,84845.46053886072,71256.23995132137
2013-07-26,102506.63229615998,673.7013999999998,88423.18578403644,74339.73927191287
2013-07-27,108407.81143325001,664.1435000000001,93297.30600116127,78175.95870374274
2013-07-28,105675.7134615,664.0946,90949.14063643316,76211.99918315743
2013-07-29,111906.11722822,673.2499,96522.16406351182,81138.2108988037
2013-07-30,102500.41467887996,672.8821999999998,88411.10652633161,74311.54730720866
2013-07-31,103793.15171980999,666.7927,89370.67480389727,74948.19788798456
2013-08-01,101028.59392164003,667.1434000000002,87004.42584136907,72980.25776109814
2013-08-02,92857.45633844,668.2681,79982.41676205266,67107.37718566532
2013-08-03,97248.33945090004,673.5046000000003,83882.34493991028,70516.35042892057
2013-08-04,101950.07416029999,677.0986999999999,88028.88229262947,74097.49439794017
2013-08-05,104781.66433016998,671.4048999999999,90338.13934484383,75894.61435951767
2013-08-06,96514.23143299,666.7157,83111.55366487154,69699.22350837098
2013-08-07,93068.27466880002,658.1440000000001,79963.49545996281,66858.71625112557
2013-08-08,98341.75845149998,668.1524999999998,84710.05402845009,71088.18279792609
2013-08-09,105704.32476357,658.7502999999999,90830.01246793076,75955.70017229154
2013-08-10,103394.92243236,666.6868,89024.23703577524,74653.55163919045
2013-08-11,104599.98252960002,674.1010000000001,90240.38752676132,75880.79252392262
2013-08-12,105192.51696649998,668.8614999999999,90623.78402350933,76055.05108051866
2013-08-13,99427.97947753998,665.3112999999998,85581.39405181874,71734.80862609753
2013-08-14,93940.89451188,677.7901,81122.11989896142,68303.3452860428
2013-08-15,93957.18713473999,662.2476999999999,80819.2733522355,67681.35956973105
2013-08-16,92975.76378968,664.0756,80000.99747185387,67026.23115402782
2013-08-17,100885.70745341,667.1863,86877.64323616415,72869.5790189183
2013-08-18,96054.3151452,668.8926,82746.09898810319,69447.48730207379
2013-08-19,99456.26040086999,669.5438999999999,85690.38010918173,71934.44444907048
2013-08-20,100803.35968154002,666.0946000000001,86794.20658590426,72785.05349026858
2013-08-21,90204.6489372,674.142,77809.57091314094,65423.51245201933
2013-08-22,96721.4729624,671.6116000000001,83386.61725326294,70051.76154412588
2013-08-23,92249.13329562,667.3882000000001,79453.45054692702,66657.76779823405
2013-08-24,89619.92687571002,666.4921000000002,77167.03234579586,64714.13781588168
2013-08-25,90418.48995645001,669.0465,77899.15025385452,65388.8514961602
2013-08-26,89720.00226863999,673.2687999999999,77380.06427546925,65040.12628229851
2013-08-27,92680.84438955999,665.2114,79771.32910583736,66861.81382211472
2013-08-28,89770.1753664,667.8136,77315.45903372673,64860.74270105347
2013-08-29,95078.95196940002,669.3132000000002,81918.58836393438,68767.73170297129
2013-08-30,94640.03575288999,663.8838999999999,81436.62363648854,68233.21152008709
2013-08-31,90144.31738927998,671.0241999999998,77702.66242927998,65261.00746927999
2013-09-01,90126.89663479,668.3100999999999,77634.76073708048,65142.624839371005
2013-09-02,88615.11698169999,664.0846,76249.77166267828,63884.42634365651
2013-09-03,84409.19415687001,673.3177000000001,72797.02035010699,61184.84654334399
2013-09-04,93291.93818109998,674.6742999999998,80488.93079360807,67685.92340611618
2013-09-05,90836.42410192001,667.7936000000001,78247.53673332845,65649.56481387166
2013-09-06,95643.22800640999,675.9768999999999,82543.41943898684,69443.61087156368
2013-09-07,85693.17606928002,669.5428,73839.73024029378,61986.284411307526
2013-09-08,81686.59120474999,671.7232999999999,70427.99405962322,59161.22743842836
2013-09-09,87492.74458459999,680.1384999999999,75590.20317086262,63687.66175712526
2013-09-10,86600.17536768,667.0623999999999,74570.93672216276,62541.69807664551
2013-09-11,84188.03720826002,671.4427000000002,72572.16235490552,60956.287501551065
2013-09-12,84708.20618379,662.1516999999999,72854.52507811914,61000.84397244832
2013-09-13,91477.73427197999,666.6589,78768.32177595791,66058.9092799358
2013-09-14,87384.30554159998,667.0354,75243.47757460494,63102.64960760985
2013-09-15,83977.21603024002,663.8788000000002,72253.84886391912,60530.48169759826
2013-09-16,85474.61548288,669.7126000000001,73653.16581551157,61831.71614814316
2013-09-17,81455.60667525,672.0621,70217.6495746783,58987.83722029945
2013-09-18,77542.17147747001,678.7459,66964.25553048532,56386.339583500674
2013-09-19,75182.17238526004,661.7881000000003,64656.21622896017,54130.26007266035
2013-09-20,80511.1368916,671.9032000000001,69409.99034045494,58308.843789309925
2013-09-21,86171.30251061001,672.4867000000002,74309.85817660233,62448.413842594695
2013-09-22,83252.17845548001,668.4098000000001,71715.3688657994,60170.23322566825
2013-09-23,79761.89952528,679.1206,68894.7922881677,58027.6850510554
2013-09-24,83180.74683409999,672.5904999999999,71726.29088911599,60271.834944131944
2013-09-25,82750.37507308001,666.3052,71241.6199303594,59732.86478763881
2013-09-26,74963.43751008,669.5968,64598.79429110628,54234.15107213256
2013-09-27,86535.94205624999,675.7320999999998,74674.23454890183,62812.52704155372
2013-09-28,71815.87204805,671.6905,61914.950507764275,52014.028967478574
2013-09-29,73458.92413467998,679.2933999999998,63452.220671949086,53445.51720921814
2013-09-30,84362.32781285,662.5252999999999,72578.41856585421,60786.07224236951
2013-10-01,77632.97621466,673.2907,66950.5790166253,56268.18181859064
2013-10-02,70951.98567395001,673.4045000000001,61198.26395336783,51437.446324627475
2013-10-03,75625.54014648,671.4087999999999,65194.74509735452,54763.95004822905
2013-10-04,73017.81883142001,671.8273000000002,62949.89570072704,52881.9725700341
2013-10-05,79041.45785888,669.3709,68099.44318150663,57157.42850413328
2013-10-06,77499.92935056,670.6606000000002,66798.14438622205,56096.3594218841
2013-10-07,87386.69063677001,678.7669000000002,75468.00695082605,63549.32326488207
2013-10-08,76345.06839436002,670.8452000000001,65805.70230268128,55258.70094063611
2013-10-09,76720.88933304,668.9554,66096.94221897515,55472.99510491032
2013-10-10,75347.21635818,671.0002,64945.77133427355,54544.3263103671
2013-10-11,69992.44152743003,668.2411000000002,60285.57568350076,50578.70983957152
2013-10-12,81243.24567549,673.3087,70065.76456918941,58888.283462888845
2013-10-13,72029.80592860002,669.3349000000002,62055.482206648776,52081.15848469755
2013-10-14,77245.4325552,665.661,66485.40030980314,55733.09183528476
2013-10-15,72302.59569232,671.3308,62323.64174828956,52344.687804259156
2013-10-16,75258.49342086,678.3534,64977.85692463561,54704.74552524364
2013-10-17,75196.52474292,676.4443,64897.89123465998,54599.257726399985
2013-10-18,78894.43100894,667.7017000000001,67945.37484378228,56996.318678624586
2013-10-19,72090.57931059999,682.0203999999999,62305.99939297704,52521.419475354094
2013-10-20,70646.91478302002,679.3162000000002,61012.28049952135,51377.64621602268
2013-10-21,72888.14402692,678.0405999999999,62930.68426524669,52973.22450357339
2013-10-22,75172.01445090001,679.2165000000001,64918.42420038631,54672.35039967273
2013-10-23,71866.56099659999,671.2298,61952.08268243479,52030.41699343243
2013-10-24,77166.81319221001,673.8571000000002,66558.26279776127,55949.71240331253
2013-10-25,79644.07607904,679.2973,68787.92221905338,57931.76835906679
2013-10-26,71543.94113276,675.0147999999999,61722.05513455454,51900.16913634907
2013-10-27,76160.49852619,677.8577,65760.11420893802,55352.1130801523
2013-10-28,60107.863127759985,678.4343999999999,51902.61911668609,43703.38529090644
2013-10-29,67846.05542808003,677.9548000000002,58582.8372212365,49319.619014393
2013-10-30,69009.66469348,673.5133999999999,59525.560373378335,50034.55439664166
2013-10-31,64409.080234680005,671.5407000000001,55518.14164859377,46633.6433265046
2013-11-01,69140.90522300001,677.7550000000001,59697.12319584769,50253.34116869538
2013-11-02,60476.1398883,676.2445,52190.2567488246,43904.373609349175
2013-11-03,65201.048273919994,669.8223999999999,56180.37740937796,47159.70654483593
2013-11-04,74875.65131265,685.1631000000001,64752.66455782944,54637.1646194585
2013-11-05,72774.64894542,677.7438999999999,62827.00304311384,52879.35714080769
2013-11-06,69034.33414509999,673.4964999999999,59539.37568149871,50044.417217897426
2013-11-07,70378.42938984,677.1897000000001,60750.67549423519,51129.95873785547
2013-11-08,73175.85696415002,672.9031000000002,63099.77967660996,53023.70238906993
2013-11-09,59232.45088361999,665.7657999999999,50988.74903845514,42745.047193290324
2013-11-10,67423.46029986,676.8649,58198.415101611135,48973.3699033623
2013-11-11,71462.20314047001,681.3211000000001,61749.295514684825,52036.38788889964
2013-11-12,71299.72747504,676.3294,61531.58614370142,51763.44481236283
2013-11-13,72272.91548868999,673.8990999999999,62340.67977153333,52408.444054376654
2013-11-14,62003.09284073999,691.3205999999999,53704.25735222293,45411.621553020996
2013-11-15,65620.83883608002,678.8578000000002,56671.8931031561,47722.94737023222
2013-11-16,69436.5241958,686.0110000000001,60061.118550588726,50685.712905377455
2013-11-17,61129.75666433999,678.0825999999998,52781.67557426032,44433.59448418063
2013-11-18,69797.69814893001,682.2691000000001,60325.744560244166,50853.790971558345
2013-11-19,70139.20072940004,683.2570000000004,60632.5014614,51125.802193400006
2013-11-20,71494.89950618,685.1071,61837.21870546721,52179.53790475441
2013-11-21,67998.57798392998,676.0598999999997,58679.61475720248,49367.450708355565
2013-11-22,69737.43569393997,670.1050999999998,60105.74985845443,50467.0895819554
2013-11-23,62153.6821472,685.216,53760.20426552169,45366.726383843365
2013-11-24,66080.8536354,689.4884999999999,57207.54312036594,48340.84002995295
2013-11-25,72581.92830295,683.0951,62749.96660109184,52910.74598051153
2013-11-26,65106.65860506,680.9337,56251.6558105419,47403.16303088285
2013-11-27,71012.34808853999,678.4830999999999,61316.03366651468,51619.719244489366
2013-11-28,62980.53278972,687.4875999999999,54506.80494599311,46033.077102266245
2013-11-29,68536.92332805002,684.9343000000002,59277.33472934099,50017.74613063198
2013-11-30,74797.25701668,692.9097999999999,64816.98524567111,54836.713474662196
2013-12-01,58914.83269152001,679.2032000000002,50882.8929660847,42845.061168173
2013-12-02,69289.91295989999,682.8354999999998,59895.426711034015,50500.940462168044
2013-12-03,65495.394973960014,688.1308000000001,56684.95189524755,47874.50881653511
2013-12-04,68352.45498176002,690.9928000000002,59201.908354391584,50051.36172702316
2013-12-05,71272.50005568002,688.4416000000002,61698.56826032183,52124.63646496366
2013-12-06,64082.655855679994,680.3811999999999,55365.72360175286,46648.79134782574
2013-12-07,68571.03752688,689.3446,59370.49251597092,50169.94750506182
2013-12-08,69983.09204256,685.0771000000001,60527.073802559986,51071.055562559995
2013-12-09,67139.25443494,672.7932999999999,57897.71013739681,48656.16583985363
2013-12-10,67036.91438451997,687.6123999999998,58014.87695041745,48992.83951631487
2013-12-11,73332.38417896,691.5292,63521.32391975295,53710.2636605459
2013-12-12,69655.01299809,682.5169,60210.235070804185,50765.457143518375
2013-12-13,62529.183205019996,690.6753,54152.250642752515,45781.57037357622
2013-12-14,58967.412962719995,678.5101,50917.646590115066,42867.880217510145
2013-12-15,61217.418772640005,679.2004000000001,52871.52219207774,44525.62561151549
2013-12-16,62235.41551669999,686.1669999999999,53844.18718057323,45452.95884444647
2013-12-17,70812.52867314001,690.1927000000002,61324.07278725764,51835.6169013753
2013-12-18,66451.01703318,687.7663,57514.05822290203,48577.09941262405
2013-12-19,68118.97531111,688.8421,58969.57236151259,49820.16941191519
2013-12-20,76351.02705065,684.2011,66025.22006983808,55699.41308902612
2013-12-21,71057.34685379999,682.0173999999998,61412.747723881956,51768.14859396393
2013-12-22,63372.96255780001,692.7930000000001,54908.307272850485,46449.98865049051
2013-12-23,72359.07265309998,682.8504999999998,62549.77059474947,52740.46853639898
2013-12-24,78468.44074756,684.6436,67861.5218851366,57254.603022713214
2013-12-25,74133.45021792002,692.2744000000001,64226.29198004702,54319.13374217405
2013-12-26,71386.54657758001,693.9127000000002,61874.04998938253,52361.55340118508
2013-12-27,78127.48933099002,687.1909000000002,67609.72314006736,57091.95694914473
2013-12-28,73418.47388136003,695.1954000000003,63645.75715108296,53880.38153408273
2013-12-29,64872.08957600001,684.2470000000002,56096.226559333336,47320.36354266667
2013-12-30,69028.65643928,689.8492000000001,59783.23270793412,50537.80897658824
2013-12-31,67156.98639188,687.6034,58118.04491316205,49079.10343444409
2014-01-01,76955.37000416998,689.6142999999998,66633.2644930854,56311.15898200079
2014-01-02,67595.4483204,692.692,58570.90774439999,49546.367168399986
2014-01-03,72401.57854604999,689.5394999999999,62684.10819266755,52973.87727319632
2014-01-04,71846.32155064998,685.0890999999998,62139.59579289318,52432.870035136366
2014-01-05,72056.93992375999,695.0713999999998,62481.4091264249,52898.67191445596
2014-01-06,84444.37140945,692.2345,73163.35305922857,61882.3347090072
2014-01-07,70596.61293533999,691.2006999999999,61157.09866126537,51717.58438719077
2014-01-08,70436.29083959998,689.4635999999999,60982.7766922338,51536.30546965909
2014-01-09,83273.15391160002,694.2872000000002,72190.57709025497,61099.67212070395
2014-01-10,68722.78881592001,696.6409000000001,59611.59619859381,50500.4035812676
2014-01-11,74118.28451072003,696.1712000000003,64283.639794455536,54441.58250848305
2014-01-12,68525.36995716,684.5028000000001,59251.13844391366,49983.758782477846
2014-01-13,76690.74780505,688.7143,66392.69139087194,56094.63497669392
2014-01-14,70572.806606,685.9054,61061.652115831464,51550.49762566293
2014-01-15,77502.96991385998,694.2582999999998,67178.54834286222,56854.126771864496
2014-01-16,72806.83531719,692.4072999999999,63081.97135206804,53357.107386946096
2014-01-17,84436.82215757,691.0159000000001,73143.70982416604,61850.59749076211
2014-01-18,69080.41449645002,688.6933000000001,59802.480890168576,50524.54728388719
2014-01-19,70369.17867811999,688.8531999999999,60925.296324757925,51481.41397139585
2014-01-20,80857.09995105,697.2333,70134.19662620703,59419.37820286899
2014-01-21,80737.60088,688.925,69908.82091892642,59071.96639030808
2014-01-22,81965.35969359001,698.8259,71150.09066425424,60326.62427921357
2014-01-23,78602.87569695001,690.3655000000001,68072.18891218635,57541.50212742273
2014-01-24,78355.4478212,695.5531,67952.67094095776,57549.894060715524
2014-01-25,75259.08562383,689.9041,65177.023293511396,55094.96096319278
2014-01-26,74112.82198770001,698.2935000000001,64299.468453251866,54493.5254599484
2014-01-27,80476.84697765997,689.7173999999998,69685.5282125266,58902.25632740298
2014-01-28,84302.96733728,687.7204,72968.4217598441,61633.87618240819
2014-01-29,82295.13520359999,683.3100999999999,71153.7759779625,60012.416752325
2014-01-30,83432.8519334,697.409,72393.7691767792,61346.34230055313
2014-01-31,74950.0095797,686.5785999999999,64853.7272701661,54757.4449606322
2014-02-01,75003.03661760002,689.8880000000001,64960.47204241293,54910.40641345873
2014-02-02,82661.81104647998,692.4363999999998,71631.79436884336,60601.77769120673
2014-02-03,87357.48025088,685.7984,75588.8902209274,63811.56356928748
2014-02-04,80341.54854720001,694.2274000000001,69643.85696339187,58946.165379583814
2014-02-05,75545.88259803,685.1793,65348.0139791373,55157.69919312115
2014-02-06,80866.01577678,697.1653,70150.30247883679,59434.58918089358
2014-02-07,84643.24350205,692.3845,73351.64039950387,62060.037296957744
2014-02-08,74899.13498676996,685.8712999999996,64808.47626747475,54710.326885614566
2014-02-09,82302.95371585,685.4267000000001,71201.33987531054,60091.49491628768
2014-02-10,81354.22273664003,689.7512000000003,70463.20381291128,59564.04865328537
2014-02-11,89890.28040768,703.1615999999999,78096.53994802201,66302.79948836403
2014-02-12,84997.74402825,689.6005,73611.91371651714,62226.083404784295
2014-02-13,99506.6729605,691.2946,86203.54083055854,72900.40870061712
2014-02-14,90989.77460683,693.7909,78869.1371227598,66748.4996386896
2014-02-15,83515.04363695999,686.1591999999999,72269.71563763509,61024.3876383102
2014-02-16,85481.110437,692.0987,74079.88061150182,62670.10182006336
2014-02-17,81551.47687727999,684.7247999999998,70536.25147103413,59529.180397042786
2014-02-18,95503.79431905,696.9334999999999,82857.51375283909,70201.68185206281
2014-02-19,87480.56491566001,687.0241000000002,75702.44380415043,63924.32269264087
2014-02-20,87246.97481500001,679.7980000000001,75382.44284520135,63517.91087540268
2014-02-21,90393.61596204,694.1756999999999,78361.45344424977,66338.32938421002
2014-02-22,86261.37298757999,693.2666999999999,74765.533990662,63278.32026851529
2014-02-23,90069.63112640003,686.5168000000002,77946.93592640001,65824.24072639998
2014-02-24,98745.4116244,695.6680000000001,85640.1738534909,72534.93608258181
2014-02-25,84232.61050568,691.3816,72980.6573312144,61728.70415674882
2014-02-26,98746.45460712,681.4123,85354.15048703851,71961.84636695703
2014-02-27,96099.49028999,685.6477,83145.14319257584,70190.7960951617
2014-02-28,88270.07675336,678.0008,76238.92249365976,64198.940343495145
2014-03-01,83660.86928672,691.2796,72474.60454200547,61288.33979729101
2014-03-02,94467.84874015999,689.9451999999999,81826.47240742484,69185.09607468966
2014-03-03,103667.43850780002,690.8390000000002,89808.88532246366,75939.96435649843
2014-03-04,98265.73653954,687.5966,85075.8930933159,71876.22209068222
2014-03-05,92178.26565141001,688.4169,79802.76468152512,67436.48061651489
2014-03-06,105403.85593864,688.4857,91260.98273222623,77118.1095258125
2014-03-07,91228.03564030002,692.7142000000001,79068.92249703076,66909.80935376154
2014-03-08,97436.07800893998,686.9832999999998,84331.27138257057,71226.46475620112
2014-03-09,94687.39947456002,695.8768000000002,82126.99409258731,69566.58871061461
2014-03-10,105098.69846088001,691.4056,91062.57138831778,77026.44431575554
